IdTbl;Targa;Posizione;Id;SoloTarga;Qta;Elaborato;IdAbbinato;DepositiLiberi;TargaDoppia;NonElaborareTargaDoppia;Note;PosizioneMultipla;Chiusura;PDV
6880;GM878PP-234071;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20723D;null
6881;GJ124DN-244191;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20723E;null
6882;FJ615YL-241929;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20723F;null
6883;GT159PR-244241;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207240;null
6884;GR703EY-244283;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207241;null
6885;GV642ZZ-241856;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207242;null
6886;GK729RJ-241842;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207243;null
6887;GR583MD-244284;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207244;null
6888;BGA.FILA R GABBIA 10;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207245;null
6889;GG051XR-242650;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207246;null
6890;GP360VT-242481;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207247;null
6891;EK005SZ-206089;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207248;null
6892;GJ537YP-226404;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207249;null
6893;GM335KZ-203305;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20724A;null
6894;GE060SK-232539;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20724B;null
6895;BGA.FILA R GABBIA 9;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20724C;null
6896;GD775TK-228844;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20724D;null
6897;GT182XZ-242436;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20724E;null
6898;GX484PL-241945;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20724F;null
6899;FW479WF-204598;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207250;null
6900;FM653FB;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207251;null
6901;FX353SK;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207252;null
6902;BGA.FILA R GABBIA 6;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207253;null
6903;FD495YD-242600;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207254;null
6904;GJ550JR-249164;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207255;null
6905;FW532WV-248916;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207256;null
6906;GW360JJ-248933;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207257;null
6907;GV113LD-249048;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207258;null
6908;GP741YN-248926;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207259;null
6909;GM500RT-249148;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20725A;null
6910;EY655XG-249175;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20725B;null
6911;BGA.FILA R GABBIA 3;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20725C;null
6912;GV472LA-242337;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20725D;null
6913;GP169FT-242318;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20725E;null
6914;GC030TP-194518;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20725F;null
6915;DR284FS-244167;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207260;null
6916;FV449VW-244175;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207261;null
6917;INMC7969;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207262;null
6918;FM290EE-245447;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207263;null
6919;GG110CG-245456;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207264;null
6920;FE804TM-242208;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207265;null
6921;FX450ME-242096;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207266;null
6922;BGA.FILA R GABBIA 2;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207267;null
6923;FW039VN-213398;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207268;null
6924;GD146SM-248238;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207269;null
6925;FY054FW-245475;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20726A;null
6926;GM253MV-245425;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20726B;null
6927;GC307JW-231231;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20726C;null
6928;GN057SP-241310;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20726D;null
6929;GL699SR-241273;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20726E;null
6930;GB230BH-251016;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20726F;null
6931;GX912YK-251038;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207270;null
6932;BGA. SOPPALCO 2;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207271;null
6933;GM165PJ-241867;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207272;null
6934;GM955HA-236483;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207273;null
6935;FT627ZB-185073;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207274;null
6936;FB987EB-191174;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207275;null
6937;FZ193JC-192224;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207276;null
6938;FS415SJ-190190;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207277;null
6939;FR957SR-188891;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207278;null
6940;FW080VL-190143;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207279;null
6941;FY184TK-190985;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20727A;null
6942;GT520SR-233070;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20727B;null
6943;FX550RN-168573;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20727C;null
6944;GP313AS-237470;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20727D;null
6945;FY745KP-186037;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20727E;null
6946;BGA.FILA Q GABBIA 2;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20727F;null
6947;GL408GZ-229891;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207280;null
6948;GA497VM-226368;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207281;null
6949;EP857BL-244252;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207282;null
6950;EX584WH-244226;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207283;null
6951;GX196AH-248839;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207284;null
6952;FZ953NJ-248791;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207285;null
6953;GB078JG-244215;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207286;null
6954;GW595SH-244341;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207287;null
6955;GG357KC-241525;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207288;null
6956;GV607SA-249063;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207289;null
6957;GM154GB-241357;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20728A;null
6958;GF663RT-219101;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20728B;null
6959;BGA.FILA Q GABBIA 5;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20728C;null
6960;FK762SA-242494;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20728D;null
6961;FX418AB-242334;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20728E;null
6962;FH694BG-211339;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20728F;null
6963;FE653JB-218260;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207290;null
6964;GN183XC-242675;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207291;null
6965;GM243ZM-242691;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207292;null
6966;GG926RT-249185;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207293;null
6967;FF529XP-251231;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207294;null
6968;FK927VA-251213;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207295;null
6969;DL044MC-218822;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207296;null
6970;BGA.FILA Q GABBIA 8;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207297;null
6971;FS548SG-235741;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207298;null
6972;FF745GR-235791;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207299;null
6973;GS347MP-247169;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20729A;null
6974;GK940RH-247099;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20729B;null
6975;FJ029GT-233944;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20729C;null
6976;GC852KV-240914;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20729D;null
6977;GW010SE-235725;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20729E;null
6978;GT419GE-246855;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20729F;null
6979;GX098FS-246925;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A0;null
6980;GM454YL-247201;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A1;null
6981;GK495FV-247171;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A2;null
6982;BGA.FILA Q GABBIA 11;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A3;null
6983;GL761EE-247212;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A4;null
6984;FL241DN-247131;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A5;null
6985;GP509MS-236114;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A6;null
6986;GP212MT-242042;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A7;null
6987;GN328SA-244328;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A8;null
6988;GD798NF-217513;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072A9;null
6989;GG202ZF-230898;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072AA;null
6990;GN692YH-247236;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072AB;null
6991;FV546VY-230886;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072AC;null
6992;GM233VX-247077;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072AD;null
6993;GE257YF-247253;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072AE;null
6994;DR089FS-233801;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072AF;null
6995;GG900ZL;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B0;null
6996;BGA.FILA Q GABBIA 14;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B1;null
6997;FF919XR-247058;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B2;null
6998;GC493KG-241859;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B3;null
6999;ET736XF-205111;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B4;null
7000;GD160RE-225869;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B5;null
7001;GF768BM-247228;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B6;null
7002;GV147CK-247225;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B7;null
7003;TI220191;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B8;null
7004;BGA.FILA Q GABBIA 15;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072B9;null
7005;GS954XL-246994;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072BA;null
7006;GD245NG-247043;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072BB;null
7007;GJ488MG-249140;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072BC;null
7008;GB710JE-249157;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072BD;null
7009;FH776NN-247021;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072BE;null
7010;DW730LW-249013;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072BF;null
7011;FZ951NJ-249147;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C0;null
7012;GS277MJ-247083;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C1;null
7013;BGA.FILA Q GABBIA 12;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C2;null
7014;GG810ZP-244300;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C3;null
7015;GR941YX-244142;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C4;null
7016;FH450NN-249347;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C5;null
7017;FK911RW-249320;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C6;null
7018;GN438BL-229447;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C7;null
7019;GV134LH-249114;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C8;null
7020;FH933GM-249176;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072C9;null
7021;GW779XZ-250983;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072CA;null
7022;FK579SB-250840;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072CB;null
7023;FC690NJ-244678;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072CC;null
7024;GA924BY-245502;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072CD;null
7025;GT203LW-249188;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072CE;null
7026;GL276DS-249006;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072CF;null
7027;BGA.FILA Q GABBIA 9;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D0;null
7028;GV848VX-248622;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D1;null
7029;FP289GZ-248755;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D2;null
7030;BK812RE-233989;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D3;null
7031;GG012ZF-230222;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D4;null
7032;GS414ED-245531;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D5;null
7033;GP670FK-245594;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D6;null
7034;FZ375TY-241778;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D7;null
7035;GN454BP-248732;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D8;null
7036;GA308GT-229997;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072D9;null
7037;GP339MH-241812;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072DA;null
7038;GD882NL-211142;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072DB;null
7039;BGA.FILA Q GABBIA 6;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072DC;null
7040;GJ557YS-242240;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072DD;null
7041;FN306HX-242231;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072DE;null
7042;GC421NB-242488;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072DF;null
7043;GD928EW-242610;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E0;null
7044;FK928RZ-228881;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E1;null
7045;GC865PK-248544;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E2;null
7046;GH409PN-248506;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E3;null
7047;GV160LD-250906;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E4;null
7048;GP330VR-250903;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E5;null
7049;FN228WA-248367;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E6;null
7050;GL496EE-248394;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E7;null
7051;GE472CC-218911;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E8;null
7052;GE372CT-236791;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072E9;null
7053;BGA.FILA Q GABBIA 3;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072EA;null
7054;FB223JB-247009;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072EB;null
7055;GT433ZT-247183;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072EC;null
7056;GP735FJ-244311;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072ED;null
7057;GP012ME-244277;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072EE;null
7058;GX703SK-249103;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072EF;null
7059;N5840-249159;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F0;null
7060;GS511VD-241430;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F1;null
7061;GF054CL-241349;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F2;null
7062;FW689WZ-194516;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F3;null
7063;GD600AN-197158;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F4;null
7064;FX804SG;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F5;null
7065;GM843GG;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F6;null
7066;DJ415EV;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F7;null
7067;BGA.FILA P GABBIA 2;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F8;null
7068;GE639SL-248402;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072F9;null
7069;GH827SJ-248482;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072FA;null
7070;GK695ZD-248421;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072FB;null
7071;EL360HS-248453;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072FC;null
7072;FN568XE-231654;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072FD;null
7073;FK861YA-247519;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072FE;null
7074;GK355ZL-247655;null;null;null;null;null;null;null;null;null;null;null;0x000000004E2072FF;null
7075;FD889JG-247464;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207301;null
7076;GC273PN-247658;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207302;null
7077;BGA.FILA P GABBIA 5;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207303;null
7078;GB902HY-246801;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207304;null
7079;ED577HF-214398;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207305;null
7080;GV018LL;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207306;null
7081;GK373GA;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207307;null
7082;DZ669JJ-248534;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207308;null
7083;GV502GY-248524;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207309;null
7084;GL696DX-246783;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20730A;null
7085;GD465TD-246757;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20730B;null
7086;GP491VZ-248495;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20730C;null
7087;FB836BR-248594;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20730D;null
7088;BGA.FILA P GABBIA 8;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20730E;null
7089;GG911CD-213180;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20730F;null
7090;FY639TC-213093;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207310;null
7091;GV194FG-248641;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207311;null
7092;GV194FG-248641;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207312;null
7093;GW880EC-248768;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207313;null
7094;FZ952NJ-248762;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207314;null
7095;GN610YY-248599;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207315;null
7096;FS183YX-225975;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207316;null
7097;GA543GH-230247;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207317;null
7098;BGA.FILA P GABBIA 11;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207318;null
7099;FZ127VC-244314;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207319;null
7100;GB760CF-217556;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20731A;null
7101;GE998SH-240906;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20731B;null
7102;GS354JW-247568;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20731C;null
7103;GM719FE-247484;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20731D;null
7104;GJ745WR-212987;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20731E;null
7105;GW454JE-244236;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20731F;null
7106;GC177GE-212078;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207320;null
7107;GG292RE-211987;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207321;null
7108;BGA.FILA P GABBIA 12;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207322;null
7109;FZ082HH-246977;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207323;null
7110;GN722TR-246796;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207324;null
7111;GD729NJ-235171;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207325;null
7112;GJ256YL-220068;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207326;null
7113;GS565TX-246842;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207327;null
7114;GX439AL-246939;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207328;null
7115;GF435WA-251240;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207329;null
7116;GP641ZG-251218;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20732A;null
7117;GS200JJ-242581;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20732B;null
7118;GF642WB-242532;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20732C;null
7119;GP439LP-242558;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20732D;null
7120;FH277TA-242540;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20732E;null
7121;GK225ZB-242717;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20732F;null
7122;GV653FD-242567;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207330;null
7123;BGA.FILA P GABBIA 9;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207331;null
7124;GT600ZZ-244820;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207332;null
7125;FJ605SC-241672;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207333;null
7126;GL844PT-246992;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207334;null
7127;GC784JW-247130;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207335;null
7128;GP873ZM-247193;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207336;null
7129;FR671ZF-247049;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207337;null
7130;GC836PK-217738;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207338;null
7131;GW658SF-245529;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207339;null
7132;GR536LX-245559;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20733A;null
7133;GR194MG-245540;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20733B;null
7134;BGA.FILA P GABBIA 6;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20733C;null
7135;GS914VB-241857;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20733D;null
7136;GW318SC-244227;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20733E;null
7137;GC287KC-244279;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20733F;null
7138;FK354RW-241934;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207340;null
7139;GM839AL-242154;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207341;null
7140;FV277NP-242108;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207342;null
7141;GK271MX-249571;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207343;null
7142;FN874JR-249507;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207344;null
7143;GP808KX-250937;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207345;null
7144;GV596CP-250998;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207346;null
7145;GS204YP-249192;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207347;null
7146;GN757YZ-249001;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207348;null
7147;BGA.FILA P GABBIA 3;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207349;null
7148;GB179KL-225924;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20734A;null
7149;GF113CK-208355;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20734B;null
7150;FR430TZ-249087;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20734C;null
7151;DP836TH-249050;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20734D;null
7152;GB391JA-207542;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20734E;null
7153;FJ352ZT-208324;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20734F;null
7154;GM424KR-215885;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207350;null
7155;GB738RX-248813;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207351;null
7156;GN654LP-248844;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207352;null
7157;GL355CT-229690;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207353;null
7158;GR795YR-223815;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207354;null
7159;GB627JF-241472;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207355;null
7160;GJ370TA-241497;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207356;null
7161;BGA.FILA O GABBIA 2;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207357;null
7162;FN650FR-242745;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207358;null
7163;FP225ZP-242769;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207359;null
7164;EX399SY-210369;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20735A;null
7165;GN602YH-247689;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20735B;null
7166;GA747NY-247670;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20735C;null
7167;GP060YS-241683;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20735D;null
7168;GX016AH-241572;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20735E;null
7169;GA222GE-245598;null;null;null;null;null;null;null;null;null;null;null;0x000000004E20735F;null
7170;GR584XL-245500;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207360;null
7171;GB379JD-247681;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207361;null
7172;FG427ES-247624;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207362;null
7173;FM116DD-245481;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207363;null
7174;GA813DL-216303;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207364;null
7175;FN830FN-245485;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207365;null
7176;BGA.FILA O GABBIA 5;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207366;null
7177;GJ409MG-250440;null;null;null;null;null;null;null;null;null;null;null;0x000000004E207367;null
